time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,-0.6556071765309496,0.48215122525224396,3.7431856222630886,6.278739960601268,0.12695865981580123,0.0,-1.279129002068312,0.44713597491541185,4.044367404744892,-0.06764265372148305,0.037221800321206776,0.0,471.57695015071863,473.34870963123007,472.0843240122776,471.43638125496335
1.8600000000000012,-0.7347223610023915,0.5088786717560493,3.986484011370621,6.275449398761316,0.12934534404471876,0.0,-1.3582621976937879,0.4434905540101697,4.065433077376599,-0.07851783495873084,0.040476443018401774,0.0,429.53779262508266,429.81450700978763,430.41792378649376,429.4923682155492
1.9200000000000013,-0.819199397719848,0.5352863436444463,4.235350780138787,6.271328398714541,0.13259973545669457,0.0,-1.4579278698983387,0.436301691907024,4.22941926259535,-0.07121832825965702,0.04930303222717695,0.0,473.95442574867684,474.6333030661968,474.81308617365426,475.36864427732957
1.9800000000000013,-0.909369971972303,0.5612061259767704,4.491320154189012,6.2678900668844,0.1357994099938269,0.0,-1.548057487550158,0.42734877021511636,4.3025133838114815,-0.06233840664613367,0.042587362903233394,0.0,448.31715101719413,447.7724129555634,448.3529849763707,449.0704673015819
2.0400000000000014,-1.0048474086964563,0.586543299874147,4.750274523079629,6.264639853207887,0.1449149861922283,0.0,-1.635371602077361,0.4169256016244976,4.328991449418875,-0.05577656310117551,0.013303746483302627,0.0,435.52113616785243,433.0651783459717,434.14730933630943,434.6949370160579
2.1000000000000014,-1.1057737485912142,0.6111966099659019,5.01125189703308,6.264414581212078,0.1461826454836368,0.0,-1.7289529872948122,0.4048198563307779,4.370014795034609,-0.03758614301822915,0.019704515013843692,0.0,439.273998694096,439.8044275856468,438.96945409102085,440.474923704863
2.1600000000000015,-1.2129057261554737,0.6350541468573415,5.278395511735682,6.264628726834026,0.1501185332044681,0.0,-1.8424936628912012,0.3904935635754874,4.5339622733718725,-0.05604204896820163,0.00028708877646732925,0.0,478.9645318375559,477.485248925197,478.6131228178441,477.2053080805001
2.2200000000000015,-1.327117219201322,0.6580513040851402,5.556605723591094,6.268385573852221,0.15053944145351483,0.0,-1.9644982271465472,0.37657797005754357,4.738774087698919,-0.08649590502754845,0.006149857964479813,0.0,491.16469862712296,491.5993108923285,492.8418331229871,490.58268452214156
2.2800000000000016,-1.447899201725786,0.6803505316219888,5.842035534189474,6.265872163649163,0.15100543417713297,0.0,-2.0616264166021954,0.36648445802312213,4.775317382810812,-0.0697352708011946,0.0013332656005230232,0.0,442.3131504930917,441.9161634067722,442.10036088234324,443.47407023758166
2.3400000000000016,-1.5749522509136686,0.7019693014327397,6.132438349912005,6.269013489813769,0.15177572628560476,0.0,-2.1735159387012994,0.35446025390854774,4.904115204317752,-0.041262506094596446,-0.009046835872288326,0.0,472.7898018676788,471.9893123822488,469.59737584380673,471.7987196056175
2.4000000000000017,-1.708520014564017,0.722945812453113,6.428898131238146,6.268641845893839,0.1605105917062648,0.0,-2.2795874372127685,0.3447156267206962,4.97727300524535,-0.02652740724573848,-0.0436349464219324,0.0,457.58014691064767,454.8178764073132,455.259957050597,456.43702845618805
2.4600000000000017,-1.8490050192388714,0.7432891396861493,6.732289834400914,6.267038387409595,0.15828737487767608,0.0,-2.402945617562959,0.33323079440898995,5.135018508624146,-0.027577246593084564,-0.0518227713689492,0.0,482.7530832246204,482.1336901501741,482.9087538271934,482.82944556312947
2.520000000000002,-1.9968807977218057,0.7629140637029803,7.0449139421725295,6.2659680910553135,0.17109541266493267,0.0,-2.5275656896689003,0.3208465096222347,5.284638640324231,-0.03723675713450145,-0.0967442056684162,0.0,484.0782207142354,480.68240977894544,482.06473735516215,481.3339204501311
2.580000000000002,-2.1516118770409305,0.7818558510772724,7.361605570328581,6.264327262296707,0.16673782095340606,0.0,-2.629840565414823,0.3104139213087473,5.271815469648462,-0.04696021673079567,-0.08471268677794286,0.0,432.97959826773564,433.9833308521699,434.1923477842904,433.374769280518
2.640000000000002,-2.313024771533225,0.8000950847472363,7.681078547039683,6.2674423639388905,0.16528404282176545,0.0,-2.750396311565564,0.29792448613055383,5.376708882435599,-0.07486946031237286,-0.06501055747781813,0.0,470.317639117949,471.83686921518563,471.12729767603764,468.96205405725976
2.700000000000002,-2.4809778465624777,0.8177036592686168,8.002807094478399,6.268876051388984,0.1615439286123923,0.0,-2.8478400468791674,0.2891262724300513,5.347710180423072,-0.04937635009188435,-0.07076104581941378,0.0,429.4636058018061,428.971956056643,428.6155907271036,430.7736756587675
2.760000000000002,-2.6550461470440814,0.8347736254707188,8.324655514773754,6.267100310743208,0.1618690755166421,0.0,-2.9544844110591697,0.27972520723597655,5.380309913359461,-0.06257088781678291,-0.04851066506666662,0.0,447.2921801145788,449.0979840876694,450.6323240483627,449.5623970370174
2.820000000000002,-2.8353260182689253,0.8512597933815269,8.647208923206847,6.263370371600464,0.1599106030591857,0.0,-3.0547765745520263,0.2694910967893972,5.371465323323166,-0.06168353564330255,-0.06046739526424956,0.0,437.5642435573678,436.56566971993504,435.6650349473402,435.7363587406945
2.880000000000002,-3.0217437042817514,0.8670522228291573,8.970022663040142,6.260004084618053,0.16102862338466295,0.0,-3.159280793114751,0.25663131090729674,5.388785030496518,-0.0693343389479005,-0.037772752772350496,0.0,443.7395513238975,445.597160861658,445.38976489678794,444.76045482966964
2.940000000000002,-3.215216457096537,0.8818968451696478,9.298542235609384,6.255833358840594,0.1587783068468438,0.0,-3.2895088823768925,0.23774226270213106,5.560944607879387,-0.07093618635489651,-0.03713819615651898,0.0,491.6669486206026,491.71344877830614,492.81004921377377,492.6884218897954
3.000000000000002,-3.416056052174938,0.8955893355312636,9.63464515193193,6.251588168616301,0.16229203410761528,0.0,-3.4055050259857538,0.2182696523162911,5.641841378661458,-0.07047566797031922,-0.06461548830523119,0.0,467.84677667677175,465.70084686184777,467.48196044631004,467.5142864482725
3.0600000000000023,-3.6235362582179693,0.9081067481156123,9.973258932261015,6.248076611353149,0.1591541836990924,0.0,-3.5103303879475938,0.19867974068290598,5.645244535659113,-0.08102914079364765,-0.05632215384923857,0.0,443.9999159557381,444.6771952135125,444.35868663253564,443.4882366118142
3.1200000000000023,-3.837441666168286,0.9193452141033138,10.31308413764684,6.243229382862436,0.15746437994841944,0.0,-3.619781924233094,0.17549776780073847,5.681994798555572,-0.08401391657173649,-0.07181180834245633,0.0,455.0035490743865,453.7588885001036,455.3532779834049,455.1091124953353
